id_municipio;id_uf;id_regiao;id_porte;latitude;longitude;area_municipio;pop_censo_2010;pop_censo_2022;pop_rua;pop_rua_ano;taxa_desemprego_media;estacao_meteorologica;temp_sub_13;pluv_sup_50
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;37.200;2021;13,49166667;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;48.134;2020;13,5;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;44.372;2019;12,05833333;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;38.887;2018;12,38333333;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;31.336;2017;12,875;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;25.095;2016;11,38333333;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;18.608;2015;8,425;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;13.185;2014;6,875;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;7.883;2013;7,3;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3550308;26;4;2;-235.329;-466.395;1521,202;11253503;12200180;3.842;2012;7,38;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;8.693;2021;13,49166667;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;8.728;2020;13,5;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;7.667;2019;12,05833333;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;5.659;2018;12,38333333;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;3.460;2017;12,875;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;1.839;2016;11,38333333;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;994;2015;8,425;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;476;2014;6,875;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;265;2013;7,3;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
3304557;19;4;2;-229.129;-432.003;1200,329;6320446;6625849;125;2012;7,38;ESTACAO METEOROLOGICA RIO DE JANEIRO - FORTE DE COPACABANA;0;4,75
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;5.281;2021;13,49166667;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;5.280;2020;13,5;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;4.602;2019;12,05833333;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;3.327;2018;12,38333333;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;2.445;2017;12,875;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;1.651;2016;11,38333333;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;755;2015;8,425;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;433;2014;6,875;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;150;2013;7,3;ESTACAO METEOROLOGICA BRASILIA;43;5
5300108;7;1;2;-157.795;-479.297;5760,784;2570160;2923369;88;2012;7,38;ESTACAO METEOROLOGICA BRASILIA;43;5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;4.259;2021;13,49166667;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;3.328;2020;13,5;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;2.680;2019;12,05833333;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;1.840;2018;12,38333333;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;1.262;2017;12,875;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;918;2016;11,38333333;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;491;2015;8,425;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;358;2014;6,875;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;274;2013;7,3;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2927408;5;2;2;-129.718;-385.011;693,442;2675656;2610987;105;2012;7,38;ESTACAO METEOROLOGICA SALVADOR;0;6,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;4.182;2021;13,49166667;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;4.478;2020;13,5;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;3.941;2019;12,05833333;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;2.976;2018;12,38333333;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;2.265;2017;12,875;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;1.772;2016;11,38333333;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;1.278;2015;8,425;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;1.015;2014;6,875;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;713;2013;7,3;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
2304400;6;2;2;-371.664;-385.423;312,353;2452185;2596157;548;2012;7,38;ESTACAO METEOROLOGICA FORTALEZA;0;5,5
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;9.147;2021;13,49166667;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;11.858;2020;13,5;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;11.578;2019;12,05833333;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;9.700;2018;12,38333333;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;8.035;2017;12,875;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;6.347;2016;11,38333333;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;4.753;2015;8,425;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;3.839;2014;6,875;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;3.034;2013;7,3;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
3106200;11;4;2;-199.102;-439.266;331,354;2375151;2392678;2.324;2012;7,38;ESTACAO METEOROLOGICA BELO HORIZONTE (PAMPULHA);22;3
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;805;2021;13,49166667;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;959;2020;13,5;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;899;2019;12,05833333;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;448;2018;12,38333333;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;276;2017;12,875;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;152;2016;11,38333333;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;117;2015;8,425;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;86;2014;6,875;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;58;2013;7,3;ESTACAO METEOROLOGICA MANAUS;0;10,25
1302603;3;3;2;-311.866;-600.212;11401,092;1802014;2054731;30;2012;7,38;ESTACAO METEOROLOGICA MANAUS;0;10,25
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;2.782;2021;13,49166667;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;3.683;2020;13,5;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;3.227;2019;12,05833333;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;2.492;2018;12,38333333;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;1.892;2017;12,875;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;1.634;2016;11,38333333;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;1.338;2015;8,425;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;1.068;2014;6,875;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;792;2013;7,3;ESTACAO METEOROLOGICA CURITIBA;134;3,5
4106902;18;5;2;-254.195;-492.646;434,892;1751907;1871789;373;2012;7,38;ESTACAO METEOROLOGICA CURITIBA;134;3,5
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;1.087;2021;13,49166667;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;1.003;2020;13,5;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;859;2019;12,05833333;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;628;2018;12,38333333;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;449;2017;12,875;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;283;2016;11,38333333;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;202;2015;8,425;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;116;2014;6,875;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;54;2013;7,3;ESTACAO METEOROLOGICA RECIFE;0;4
2611606;16;2;2;-804.666;-348.771;218,843;1537704;1494586;36;2012;7,38;ESTACAO METEOROLOGICA RECIFE;0;4
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;1.035;2021;13,49166667;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;1.430;2020;13,5;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;1.367;2019;12,05833333;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;1.160;2018;12,38333333;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;857;2017;12,875;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;518;2016;11,38333333;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;301;2015;8,425;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;148;2014;6,875;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;61;2013;7,3;ESTACAO METEOROLOGICA GOIANIA;31;2,75
5208707;9;1;2;-166.864;-492.643;729,296;1302001;1414483;46;2012;7,38;ESTACAO METEOROLOGICA GOIANIA;31;2,75
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;2.048;2021;13,49166667;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;3.208;2020;13,5;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;3.029;2019;12,05833333;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;2.440;2018;12,38333333;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;2.128;2017;12,875;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;1.979;2016;11,38333333;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;1.781;2015;8,425;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;1.610;2014;6,875;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;1.125;2013;7,3;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
4314902;23;5;2;-300.318;-512.065;495,39;1409351;1404269;775;2012;7,38;ESTACAO METEOROLOGICA PORTO ALEGRE;66;3
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;982;2021;13,49166667;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;1.250;2020;13,5;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;1.124;2019;12,05833333;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;923;2018;12,38333333;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;672;2017;12,875;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;502;2016;11,38333333;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;409;2015;8,425;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;248;2014;6,875;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;127;2013;7,3;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
3518800;26;4;2;-234.538;-465.333;318,675;1221979;1383272;16;2012;7,38;ESTACAO METEOROLOGICA SAO PAULO - MIRANTE;46;3,75
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;420;2021;13,49166667;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;458;2020;13,5;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;416;2019;12,05833333;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;296;2018;12,38333333;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;220;2017;12,875;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;141;2016;11,38333333;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;97;2015;8,425;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;71;2014;6,875;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;33;2013;7,3;ESTACAO METEOROLOGICA BELEM;0;12,5
1501402;14;3;2;-14.554;-484.898;1059,466;1393399;1367336;4;2012;7,38;ESTACAO METEOROLOGICA BELEM;0;12,5
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;1.905;2021;13,49166667;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;2.198;2020;13,5;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;2.010;2019;12,05833333;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;1.645;2018;12,38333333;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;1.202;2017;12,875;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;858;2016;11,38333333;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;448;2015;8,425;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;121;2014;6,875;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;21;2013;7,3;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
3509502;26;4;2;-229.053;-470.659;794,571;1080113;1170247;14;2012;7,38;ESTACAO METEOROLOGICA BRAGANCA PAULISTA;64;2
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;770;2021;13,49166667;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;1.066;2020;13,5;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;911;2019;12,05833333;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;626;2018;12,38333333;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;327;2017;12,875;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;207;2016;11,38333333;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;169;2015;8,425;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;111;2014;6,875;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2111300;10;2;2;-253.874;-442.825;583,063;1014837;1061374;43;2013;7,3;ESTACAO METEOROLOGICA SAO LUIS;0;1,5
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;480;2021;13,49166667;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;958;2020;13,5;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;913;2019;12,05833333;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;821;2018;12,38333333;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;694;2017;12,875;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;555;2016;11,38333333;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;401;2015;8,425;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;372;2014;6,875;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;366;2013;7,3;ESTACAO METEOROLOGICA MACEIO;0;4
2704302;2;2;2;-966.599;-35.735;509,32;932748;960667;356;2012;7,38;ESTACAO METEOROLOGICA MACEIO;0;4
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;532;2021;13,49166667;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;655;2020;13,5;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;603;2019;12,05833333;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;503;2018;12,38333333;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;309;2017;12,875;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;209;2016;11,38333333;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;112;2015;8,425;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;54;2014;6,875;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;33;2013;7,3;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
5002704;12;1;1;-204.486;-546.295;8082,978;786797;942140;10;2012;7,38;ESTACAO METEOROLOGICA CAMPO GRANDE;20;5
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;1;2012;7,38;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;2;2014;6,875;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;2;2013;7,3;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;210;2021;13,49166667;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;264;2020;13,5;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;223;2019;12,05833333;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;161;2018;12,38333333;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;133;2017;12,875;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;60;2016;11,38333333;ESTACAO METEOROLOGICA NITEROI;1;4,25
3304904;19;4;2;-228.268;-430.634;248,16;999728;929446;5;2015;8,425;ESTACAO METEOROLOGICA NITEROI;1;4,25
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;160;2021;13,49166667;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;203;2020;13,5;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;178;2019;12,05833333;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;125;2018;12,38333333;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;93;2017;12,875;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;59;2016;11,38333333;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;52;2015;8,425;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;44;2014;6,875;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;30;2013;7,3;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2507507;15;2;1;-711.509;-348.641;210,044;723515;889618;12;2012;7,38;ESTACAO METEOROLOGICA JOAO PESSOA;0;9
2211001;17;2;1;-509.194;-428.034;1391,293;814230;868523;502;2021;13,49166667;ESTACAO METEOROLOGICA TERESINA;0;4,25
